COWcode,year,chrstprotpct,chrstcatpct,chrstorthpct,chrstgenpct,judgenpct,islmgenpct,budgenpct,hindgenpct,nonreligpct,sumreligpct
817,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,1955,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1956,0,0.13848000000000002,0,0.13848000000000002,0,0,0.52,0,0.15,0.96848
817,1957,0,0.13696,0,0.13696,0,0,0.52,0,0.15,0.96696
817,1958,0,0.13544,0,0.13544,0,0,0.52,0,0.15,0.96544
817,1959,0,0.13391999999999998,0,0.13391999999999998,0,0,0.52,0,0.15,0.96392
817,1960,0,0.1324,0,0.1324,0,0,0.52,0,0.15,0.9624
817,1961,0,0.13391999999999998,0,0.13391999999999998,0,0,0.52,0,0.15,0.96392
817,1962,0,0.13544,0,0.13544,0,0,0.52,0,0.15,0.96544
817,1963,0,0.13696,0,0.13696,0,0,0.52,0,0.15,0.96696
817,1964,0,0.13848000000000002,0,0.13848000000000002,0,0,0.52,0,0.15,0.96848
817,1965,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1966,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1967,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1968,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1969,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1970,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1971,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1972,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1973,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1974,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1975,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1976,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1977,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1978,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1979,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1980,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1981,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1982,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1983,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1984,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1985,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1986,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1987,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1988,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1989,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1990,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1991,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1992,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1993,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1994,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1995,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1996,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1997,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1998,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,1999,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2000,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2001,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2002,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2003,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2004,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2005,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2006,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2007,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2008,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2009,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2010,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2011,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2012,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2013,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2014,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2015,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
817,2016,0,0.14,0,0.14,0,0,0.52,0,0.15,0.97
820,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1960,0.0093,0.0272,7e-4,0.0409,0,0.3894,0.0511,0.0578,0.0018,0.9995
820,1961,0.01,0.02776,6.6e-4,0.04244,0,0.39734,0.05344,0.0607,0.00188,0.9995400000000001
820,1962,0.0107,0.028319999999999998,6.2e-4,0.04398,0,0.40528000000000003,0.055779999999999996,0.0636,0.00196,0.99958
820,1963,0.0114,0.02888,5.8e-4,0.04552,0,0.41322,0.05812,0.0665,0.00204,0.9996200000000001
820,1964,0.0121,0.029439999999999997,5.4e-4,0.04706,0,0.42116,0.06046,0.0694,0.0021200000000000004,0.99966
820,1965,0.0128,0.03,5e-4,0.0486,0,0.4291,0.0628,0.0723,0.0022,0.9997
820,1966,0.01316,0.029519999999999998,4.6e-4,0.049339999999999995,0,0.44328,0.06287999999999999,0.07258,0.0022,0.9988
820,1967,0.01352,0.02904,4.2e-4,0.05008,0,0.45746,0.06296,0.07286000000000001,0.0022,0.9979
820,1968,0.01388,0.02856,3.8e-4,0.05082,0,0.47164,0.06304,0.07314,0.0022,0.997
820,1969,0.014240000000000001,0.02808,3.3999999999999997e-4,0.05156,0,0.48582000000000003,0.06312000000000001,0.07342,0.0022,0.9961
820,1970,0.0146,0.0276,3e-4,0.0523,0,0.5,0.0632,0.0737,0.0022,0.9952
820,1971,0.014960000000000001,0.02836,2.8e-4,0.05438,0,0.5,0.06352000000000001,0.07406,0.0022,0.99592
820,1972,0.01532,0.02912,2.6e-4,0.05646,0,0.5,0.06384000000000001,0.07442,0.0022,0.99664
820,1973,0.01568,0.029879999999999997,2.4e-4,0.05854,0,0.5,0.06416,0.07478,0.0022,0.99736
820,1974,0.016040000000000002,0.030639999999999997,2.1999999999999998e-4,0.06062000000000001,0,0.5,0.06448,0.07514,0.0022,0.99808
820,1975,0.0164,0.0314,2e-4,0.0627,0,0.5,0.0648,0.0755,0.0022,0.9988
820,1976,0.0166,0.031259999999999996,1.8e-4,0.0634,0,0.5006,0.06477999999999999,0.07546,0.0022,0.9977400000000001
820,1977,0.0168,0.03112,1.6e-4,0.0641,0,0.5012,0.06476,0.07542,0.0022,0.99668
820,1978,0.017,0.03098,1.4000000000000001e-4,0.0648,0,0.5018,0.06473999999999999,0.07538,0.0022,0.9956200000000001
820,1979,0.0172,0.03084,1.2e-4,0.0655,0,0.5024,0.06472,0.07534,0.0022,0.99456
820,1980,0.0174,0.0307,1e-4,0.0662,0,0.503,0.0647,0.0753,0.0022,0.9935
820,1981,0.0177,0.030500000000000003,1e-4,0.06806,0,0.5024,0.06576,0.07524,0.0024200000000000003,0.99312
820,1982,0.018,0.0303,1e-4,0.06992,0,0.5018,0.06682,0.07518,0.00264,0.9927400000000001
820,1983,0.0183,0.030100000000000002,1e-4,0.07178,0,0.5012,0.06788,0.07512,0.00286,0.99236
820,1984,0.0186,0.0299,1e-4,0.07364,0,0.5006,0.06894,0.07506,0.0030800000000000003,0.9919800000000001
820,1985,0.0189,0.0297,1e-4,0.0755,0,0.5,0.07,0.075,0.0033,0.9916
820,1986,0.01866,0.029240000000000002,1.2e-4,0.0764,0,0.5172,0.09240000000000001,0.07479999999999999,0.00352,0.9920800000000001
820,1987,0.01842,0.02878,1.4000000000000001e-4,0.0773,0,0.5344,0.11480000000000001,0.0746,0.0037400000000000003,0.99256
820,1988,0.01818,0.02832,1.6e-4,0.0782,0,0.5516,0.1372,0.0744,0.00396,0.99304
820,1989,0.01794,0.02786,1.8e-4,0.0791,0,0.5688,0.15960000000000002,0.0742,0.0041800000000000006,0.99352
820,1990,0.0177,0.0274,2e-4,0.08,0,0.586,0.182,0.074,0.0044,0.994
820,1991,0.01782,0.0276,2e-4,0.08054,0,0.58788,0.182,0.0723,0.0044,0.9935
820,1992,0.01794,0.027800000000000002,2e-4,0.08108,0,0.58976,0.182,0.0706,0.0044,0.993
820,1993,0.01806,0.028,2e-4,0.08162,0,0.59164,0.182,0.0689,0.0044,0.9925
820,1994,0.01818,0.028200000000000003,2e-4,0.08216,0,0.59352,0.182,0.0672,0.0044,0.992
820,1995,0.0183,0.0284,2e-4,0.0827,0,0.5954,0.182,0.0655,0.0044,0.9915
820,1996,0.01856,0.0286,2e-4,0.08316,0,0.5954,0.18359999999999999,0.0648,0.0044800000000000005,0.9923200000000001
820,1997,0.01882,0.0288,2e-4,0.08362,0,0.5954,0.1852,0.0641,0.00456,0.99314
820,1998,0.01908,0.029,2e-4,0.08408,0,0.5954,0.1868,0.0634,0.00464,0.9939600000000001
820,1999,0.01934,0.0292,2e-4,0.08454,0,0.5954,0.1884,0.0627,0.004719999999999999,0.99478
820,2000,0.0196,0.0294,2e-4,0.085,0,0.5954,0.19,0.062,0.0048,0.9956
820,2001,0.0197,0.02938,2e-4,0.0844,0,0.5963200000000001,0.18944,0.06152,0.00462,0.9938
820,2002,0.019799999999999998,0.02936,2e-4,0.0838,0,0.59724,0.18888,0.06104,0.0044399999999999995,0.992
820,2003,0.0199,0.029339999999999998,2e-4,0.08320000000000001,0,0.59816,0.18832000000000002,0.06056,0.00426,0.9902000000000001
820,2004,0.02,0.02932,2e-4,0.0826,0,0.59908,0.18776,0.06008,0.004079999999999999,0.9884000000000001
820,2005,0.0201,0.0293,2e-4,0.082,0,0.6,0.1872,0.0596,0.0039,0.9866
820,2006,0.02032,0.0295,2e-4,0.08212,0,0.602,0.18816,0.05968,0.0034799999999999996,0.98906
820,2007,0.02054,0.0297,2e-4,0.08224000000000001,0,0.604,0.18912,0.05976,0.00306,0.9915200000000001
820,2008,0.02076,0.0299,2e-4,0.08236,0,0.606,0.19008,0.05984,0.00264,0.99398
820,2009,0.02098,0.030100000000000002,2e-4,0.08248000000000001,0,0.608,0.19104000000000002,0.05992,0.0022199999999999998,0.99644
820,2010,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2011,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2012,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2013,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2014,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2015,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
820,2016,0.0212,0.0303,2e-4,0.0826,0,0.61,0.192,0.06,0.0018,0.9989
830,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1965,0.0148,0.0367,7e-4,0.0749,2e-4,0.1852,0.1035,0.0591,0.0269,0.9551
830,1966,0.015260000000000001,0.03708,6.399999999999999e-4,0.07551999999999999,2e-4,0.18412,0.10207999999999999,0.05886,0.0277,0.9631
830,1967,0.01572,0.03746,5.8e-4,0.07614,2e-4,0.18304,0.10066,0.05862,0.0285,0.9711
830,1968,0.01618,0.037840000000000006,5.200000000000001e-4,0.07676,2e-4,0.18195999999999998,0.09924,0.05838,0.0293,0.9791
830,1969,0.016640000000000002,0.038220000000000004,4.6e-4,0.07738,2e-4,0.18087999999999999,0.09782,0.05814,0.030100000000000002,0.9871
830,1970,0.0171,0.0386,4e-4,0.078,2e-4,0.1798,0.0964,0.0579,0.0309,0.9951
830,1971,0.017660000000000002,0.039040000000000005,3.6e-4,0.07876,2e-4,0.17906,0.09522,0.05776,0.03186,0.99444
830,1972,0.01822,0.03948,3.2e-4,0.07952,2e-4,0.17832,0.09404,0.05762,0.03282,0.99378
830,1973,0.01878,0.039920000000000004,2.8000000000000003e-4,0.08028,2e-4,0.17758,0.09286,0.05748,0.033780000000000004,0.99312
830,1974,0.01934,0.04036,2.4e-4,0.08104,2e-4,0.17684,0.09168,0.05734,0.03474,0.99246
830,1975,0.0199,0.0408,2e-4,0.0818,2e-4,0.1761,0.0905,0.0572,0.0357,0.9918
830,1976,0.0207,0.04182,1.8e-4,0.08372,2e-4,0.17706,0.09076,0.05794,0.0371,0.99306
830,1977,0.021500000000000002,0.04284,1.6e-4,0.08564,2e-4,0.17802,0.09102,0.05868,0.0385,0.99432
830,1978,0.0223,0.04386,1.4000000000000001e-4,0.08756,2e-4,0.17898,0.09128,0.05942,0.039900000000000005,0.99558
830,1979,0.023100000000000002,0.04488,1.2e-4,0.08947999999999999,2e-4,0.17994000000000002,0.09154000000000001,0.060160000000000005,0.0413,0.99684
830,1980,0.0239,0.0459,1e-4,0.0914,2e-4,0.1809,0.0918,0.0609,0.0427,0.9981
830,1981,0.02534,0.04576,1.4e-4,0.09446,2e-4,0.17814,0.10102,0.060360000000000004,0.04216,0.99632
830,1982,0.02678,0.04562,1.7999999999999998e-4,0.09752,2e-4,0.17538,0.11024,0.059820000000000005,0.041620000000000004,0.99454
830,1983,0.02822,0.04548,2.1999999999999998e-4,0.10058,2e-4,0.17262,0.11946,0.05928,0.04108,0.99276
830,1984,0.02966,0.04534,2.6e-4,0.10364000000000001,2e-4,0.16986,0.12868,0.05874,0.04054,0.99098
830,1985,0.0311,0.0452,3e-4,0.1067,2e-4,0.1671,0.1379,0.0582,0.04,0.9892
830,1986,0.03152,0.04408,3.1999999999999997e-4,0.1087,2e-4,0.17028,0.14032,0.0565,0.04028,0.9909
830,1987,0.031939999999999996,0.04296,3.4e-4,0.1107,2e-4,0.17346,0.14274,0.0548,0.04056,0.9926
830,1988,0.03236,0.04184,3.5999999999999997e-4,0.1127,2e-4,0.17664,0.14515999999999998,0.0531,0.04084,0.9943
830,1989,0.032780000000000004,0.04072,3.8e-4,0.1147,2e-4,0.17982,0.14758,0.0514,0.04112,0.996
830,1990,0.0332,0.0396,4e-4,0.1167,2e-4,0.183,0.15,0.0497,0.0414,0.9977
830,1991,0.03458,0.04064,4.4e-4,0.12132,2e-4,0.17973999999999998,0.14904,0.05016,0.04226,0.9974000000000001
830,1992,0.03596,0.04168,4.8e-4,0.12594,2e-4,0.17648,0.14808,0.05062,0.04312,0.9971
830,1993,0.03734,0.04272,5.2e-4,0.13056,2e-4,0.17321999999999999,0.14712,0.05108,0.04398,0.9968
830,1994,0.03872,0.04376,5.6e-4,0.13518,2e-4,0.16996,0.14615999999999998,0.051539999999999996,0.04484,0.9964999999999999
830,1995,0.0401,0.0448,6e-4,0.1398,2e-4,0.1667,0.1452,0.052,0.0457,0.9962
830,1996,0.04044,0.04538,6e-4,0.14102,1.8e-4,0.16316,0.2012,0.0496,0.06622,0.99662
830,1997,0.04078,0.04596,6e-4,0.14224,1.6e-4,0.15961999999999998,0.2572,0.0472,0.08674,0.9970399999999999
830,1998,0.04112,0.04654,6e-4,0.14346,1.4000000000000001e-4,0.15608,0.31320000000000003,0.0448,0.10726,0.99746
830,1999,0.04146,0.04712,6e-4,0.14468,1.2e-4,0.15253999999999998,0.36920000000000003,0.0424,0.12778,0.99788
830,2000,0.0418,0.0477,6e-4,0.1459,1e-4,0.149,0.4252,0.04,0.1483,0.9983
830,2001,0.04296,0.0502,6.2e-4,0.14996,1e-4,0.14823999999999998,0.41458,0.04118,0.1449,0.99834
830,2002,0.04412,0.0527,6.399999999999999e-4,0.15402,1e-4,0.14748,0.40396,0.04236,0.1415,0.99838
830,2003,0.04528,0.0552,6.6e-4,0.15808,1e-4,0.14672,0.39334,0.04354,0.1381,0.99842
830,2004,0.04644,0.0577,6.8e-4,0.16213999999999998,1e-4,0.14596,0.38272,0.04472,0.1347,0.99846
830,2005,0.0476,0.0602,7e-4,0.1662,1e-4,0.1452,0.3721,0.0459,0.1313,0.9985
830,2006,0.04852,0.06218,7.2e-4,0.16938,1e-4,0.1446,0.36374,0.04682,0.1286,0.9985200000000001
830,2007,0.049440000000000005,0.06416,7.4e-4,0.17256,1e-4,0.144,0.35538,0.047740000000000005,0.1259,0.9985400000000001
830,2008,0.05036,0.06613999999999999,7.6e-4,0.17574,1e-4,0.1434,0.34702,0.04866,0.1232,0.99856
830,2009,0.051280000000000006,0.06812,7.800000000000001e-4,0.17892,1e-4,0.14279999999999998,0.33865999999999996,0.049580000000000006,0.1205,0.99858
830,2010,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2011,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2012,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2013,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2014,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2015,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
830,2016,0.0522,0.0701,8e-4,0.1821,1e-4,0.1422,0.3303,0.0505,0.1178,0.9986
835,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1985,0.0215,0.0078,0,0.0904,0,0.61,0.11,0.0077,0.0069,0.9976
835,1986,0.020999999999999998,0.0102,0,0.09244,0,0.61,0.1076,0.00774,0.00758,0.9980800000000001
835,1987,0.020499999999999997,0.0126,0,0.09448,0,0.61,0.1052,0.0077800000000000005,0.00826,0.99856
835,1988,0.02,0.015,0,0.09652,0,0.61,0.1028,0.00782,0.00894,0.99904
835,1989,0.0195,0.017400000000000002,0,0.09856,0,0.61,0.1004,0.00786,0.00962,0.99952
835,1990,0.019,0.0198,0,0.1006,0,0.61,0.098,0.0079,0.0103,1
835,1991,0.01852,0.02576,0,0.10268,0,0.608,0.0984,0.007940000000000001,0.01038,0.99934
835,1992,0.01804,0.03172,0,0.10475999999999999,0,0.606,0.0988,0.007980000000000001,0.01046,0.99868
835,1993,0.01756,0.03768,0,0.10684,0,0.604,0.09920000000000001,0.00802,0.010539999999999999,0.99802
835,1994,0.01708,0.04364,0,0.10892,0,0.602,0.09960000000000001,0.00806,0.01062,0.99736
835,1995,0.0166,0.0496,0,0.111,0,0.6,0.1,0.0081,0.0107,0.9967
835,1996,0.01628,0.04862,0,0.10880000000000001,0,0.614,0.10600000000000001,0.00648,0.010839999999999999,0.99636
835,1997,0.01596,0.047639999999999995,0,0.1066,0,0.628,0.112,0.00486,0.01098,0.99602
835,1998,0.01564,0.04666,0,0.1044,0,0.642,0.11800000000000001,0.00324,0.01112,0.99568
835,1999,0.01532,0.04568,0,0.1022,0,0.656,0.124,0.00162,0.011260000000000001,0.99534
835,2000,0.015,0.0447,0,0.1,0,0.67,0.13,0,0.0114,0.995
835,2001,0.015,0.0447,0,0.1,2e-5,0.67,0.13,0,0.0114,0.99414
835,2002,0.015,0.0447,0,0.1,4e-5,0.67,0.13,0,0.0114,0.99328
835,2003,0.015,0.0447,0,0.1,6e-5,0.67,0.13,0,0.0114,0.99242
835,2004,0.015,0.0447,0,0.1,8e-5,0.67,0.13,0,0.0114,0.99156
835,2005,0.015,0.0447,0,0.1,1e-4,0.67,0.13,0,0.0114,0.9907
835,2006,0.0129,0.038439999999999995,0,0.08600000000000001,1e-4,0.69858,0.11800000000000001,0,0.01148,0.9920800000000001
835,2007,0.0108,0.03218,0,0.07200000000000001,1e-4,0.72716,0.10600000000000001,0,0.01156,0.99346
835,2008,0.0087,0.025920000000000002,0,0.058,1e-4,0.75574,0.094,0,0.01164,0.9948400000000001
835,2009,0.0066,0.01966,0,0.044,1e-4,0.78432,0.082,0,0.01172,0.99622
835,2010,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2011,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2012,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2013,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2014,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2015,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
835,2016,0.0045,0.0134,0,0.03,1e-4,0.8129,0.07,0,0.0118,0.9976
840,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1950,0.03,0.84,0,0.9284,0,0.0408,0.0011,0,0.0013,1
840,1951,0.03,0.8399,0,0.92888,0,0.04064,0.00114,0,0.00142,1
840,1952,0.03,0.8398,0,0.92936,0,0.04048,0.00118,0,0.00154,1
840,1953,0.03,0.8397,0,0.92984,0,0.04032,0.00122,0,0.00166,1
840,1954,0.03,0.8396,0,0.9303199999999999,0,0.04016,0.00126,0,0.00178,1
840,1955,0.03,0.8395,0,0.9308,0,0.04,0.0013,0,0.0019,1
840,1956,0.034,0.8376,0,0.93094,0,0.04,0.00132,0,0.002,0.99986
840,1957,0.038,0.8357,0,0.93108,0,0.04,0.00134,0,0.0021,0.9997199999999999
840,1958,0.042,0.8338,0,0.9312199999999999,0,0.04,0.0013599999999999999,0,0.0021999999999999997,0.99958
840,1959,0.046,0.8319,0,0.93136,0,0.04,0.00138,0,0.0023,0.99944
840,1960,0.05,0.83,0,0.9315,0,0.04,0.0014,0,0.0024,0.9993
840,1961,0.048,0.836,0,0.93152,0,0.04048,0.0014,0,0.00244,0.99864
840,1962,0.046,0.842,0,0.93154,0,0.04096,0.0014,0,0.00248,0.99798
840,1963,0.044000000000000004,0.848,0,0.9315599999999999,0,0.04144,0.0014,0,0.0025199999999999997,0.99732
840,1964,0.042,0.854,0,0.93158,0,0.04192,0.0014,0,0.0025599999999999998,0.99666
840,1965,0.04,0.86,0,0.9316,0,0.0424,0.0014,0,0.0026,0.996
840,1966,0.04,0.862,0,0.9328799999999999,0,0.04274,0.0014,0,0.00264,0.99678
840,1967,0.04,0.864,0,0.93416,0,0.04308,0.0014,0,0.00268,0.99756
840,1968,0.04,0.866,0,0.9354399999999999,0,0.04342,0.0014,0,0.0027199999999999998,0.99834
840,1969,0.04,0.868,0,0.93672,0,0.04376,0.0014,0,0.00276,0.99912
840,1970,0.04,0.87,0,0.938,0,0.0441,0.0014,0,0.0028,0.9999
